case,run,enable,force_x__mean,force_x__std,force_x__var,force_x__max,force_x__min,force_x__rms,force_x__peak2peak,force_x__sum,force_x__kurtosis,force_x__skewness,force_y__mean,force_y__std,force_y__var,force_y__max,force_y__min,force_y__rms,force_y__peak2peak,force_y__sum,force_y__kurtosis,force_y__skewness,force_z__mean,force_z__std,force_z__var,force_z__max,force_z__min,force_z__rms,force_z__peak2peak,force_z__sum,force_z__kurtosis,force_z__skewness,vib_x__mean,vib_x__std,vib_x__var,vib_x__max,vib_x__min,vib_x__rms,vib_x__peak2peak,vib_x__sum,vib_x__kurtosis,vib_x__skewness,vib_y__mean,vib_y__std,vib_y__var,vib_y__max,vib_y__min,vib_y__rms,vib_y__peak2peak,vib_y__sum,vib_y__kurtosis,vib_y__skewness,vib_z__mean,vib_z__std,vib_z__var,vib_z__max,vib_z__min,vib_z__rms,vib_z__peak2peak,vib_z__sum,vib_z__kurtosis,vib_z__skewness,ae_rms__mean,ae_rms__std,ae_rms__var,ae_rms__max,ae_rms__min,ae_rms__rms,ae_rms__peak2peak,ae_rms__sum,ae_rms__kurtosis,ae_rms__skewness
1,191,True,12.20984586015054,18.089205752771793,327.21936476611216,55.803,-28.224,21.824291527899536,84.027,2686263.768,-1.0103857130342433,0.057520057732232274,7.104873304607105,10.663249088627529,113.70488112611584,56.182,-28.527,12.813434582524488,84.709,1563128.966,0.6317003602488058,0.38713681156243934,8.035263726773573,19.438085376862038,377.83916311817774,55.615,-28.579,21.033416894955057,84.194,1767822.3020000001,-1.2095050345765608,0.31387861484914437,0.0010211492309370569,0.11851013687698325,0.014044652542601307,0.653,-0.637,0.11851453619009422,1.29,224.661,0.4404901342164891,0.11399616992742975,-0.0026509536016872115,0.11841134567694812,0.014021246785025702,0.543,-0.519,0.11844101629091165,1.062,-583.231,0.056847952012642367,-0.06000334378211983,-0.0024981227955347077,0.1423963861163376,0.020276730778993102,0.605,-0.767,0.14241829726722152,1.3719999999999999,-549.607,0.3858229807625211,-0.18434714202107386,0.12314203574415476,0.029188418532544676,0.0008519637764309975,0.272,-0.005,0.12655403882786864,0.277,27092.233,5.6629198424081935,1.4571247485152876
1,192,True,12.361882615264204,18.386488266372737,338.0629507694623,58.199,-27.939,22.155791400061375,86.138,2716597.876,-1.0117297219623727,0.0555509418854158,7.210680049691477,10.780059255184172,116.20967754528193,56.401,-28.905,12.969332454845183,85.30600000000001,1584590.205,0.6267149956444888,0.38620758665650323,8.172676436593314,19.65947344950151,386.4948963116549,56.261,-28.054,21.290550402676356,84.315,1795994.6830000002,-1.2139679095414102,0.31334954973514967,0.00027253863375744026,0.11811319051511024,0.013950725773658726,0.672,-0.626,0.11811350494742597,1.298,59.89200000000004,0.5110415012958422,0.11477378897952531,-0.0033669205846484284,0.11807896721844367,0.013942642499374297,0.569,-0.559,0.11812695989314898,1.1280000000000001,-739.9010000000001,0.07849258822936234,-0.049470152581880755,-0.003893349897158667,0.14163767105360686,0.02006122986148974,0.641,-0.851,0.14169117133721298,1.492,-855.5870000000001,0.5031628257066343,-0.18513074537132912,0.12328603542110339,0.029299180894054755,0.0008584420010625432,0.273,-0.005,0.12671972431676176,0.278,27092.845999999998,5.478764567769405,1.3708945704734077
1,193,True,11.93868152700907,18.70643299080122,349.93063523933625,58.537,-29.106,22.191501793314572,87.643,2713590.6789999995,-0.9770816464661012,0.06115292140200782,5.609792436227969,10.753660381979303,115.64121161095126,53.765,-37.822,12.128931642503053,91.587,1275072.162,0.4402907129953615,0.35496217730705004,6.577440117205029,18.907940947265455,357.51023086527766,53.714,-29.047,20.019314407858623,82.761,1495012.6739999999,-1.1897959246533736,0.31943418777040106,0.008433904986493265,0.13045785179795708,0.01701925109573773,0.732,-0.736,0.13073018721419674,1.468,1916.9759999999999,0.5202501025085189,0.02641139378618343,0.0101904449743504,0.12673411877101912,0.016061536860666782,0.646,-0.596,0.1271431556531536,1.242,2316.227,0.10353307810321288,-0.09142800587092373,0.014304935458041127,0.15264357108789814,0.02330005979446621,0.749,-0.841,0.15331239667073546,1.5899999999999999,3251.426,0.4494397895168616,-0.20933673682587509,0.11520836009749488,0.029901924304282016,0.0008941250770990116,0.256,-0.005,0.11902559100232629,0.261,26186.169,3.869774282044119,1.374980234438428
1,194,True,12.340163567048204,19.212589666354006,369.1236016876927,61.084,-29.109,22.834255813343173,90.19300000000001,2712516.034,-0.9773438537814716,0.06093017737060999,5.886401675067786,10.997493464966162,120.94486251197343,55.28,-31.674,12.473755937656238,86.95400000000001,1293901.725,0.5339591726350723,0.38147767506888247,6.800494144996634,19.69776457660762,388.0019293154581,55.008,-31.131,20.838633590799365,86.13900000000001,1494830.219,-1.193463197567011,0.3221282990144629,-0.0023464551525849363,0.12870046169249935,0.016563808839862495,0.646,-0.724,0.12872185009409082,1.37,-515.779,0.5583436662718659,0.08462213393409511,-0.008684234709660982,0.12668984198115976,0.01605031606121123,0.623,-0.578,0.12698713318168778,1.201,-1908.899,0.07385684349143329,-0.05909431225990328,-0.010887194511673613,0.1527781732220573,0.02334117021306895,0.71,-0.8,0.15316560063344498,1.51,-2393.136,0.4141767531634115,-0.1733363827378468,0.12042103251869782,0.029795858269108647,0.0008877931699928102,0.277,-0.005,0.12405248180855587,0.28200000000000003,26469.988000000005,5.341368373114074,1.4929632826176638
1,195,True,12.494211088060272,19.549774065487792,382.19366601161914,63.66,-29.661,23.201271015283353,93.321,2746277.574,-0.9749649472036568,0.060911050501418665,6.035394073811214,11.121558527324666,123.689064076708,55.7,-32.056,12.653657404201502,87.756,1326603.759,0.5369219802764822,0.3779764479960781,6.935909428399847,19.96235577097514,398.4956479269845,55.029,-30.289,21.13297157349033,85.31800000000001,1524540.636,-1.188645206445656,0.32855112779326817,-0.0023980773780276974,0.12822023708785524,0.01644042919886581,0.715,-0.793,0.12824266050724625,1.508,-527.107,0.4499035964035554,0.08418522479205132,-0.0064651007261014365,0.12693298543137227,0.01611198279052096,0.596,-0.535,0.12709752286303458,1.131,-1421.055,0.011501311047066753,-0.06335290970532692,-0.00784020309002566,0.15283297709644006,0.023357918888160974,0.68,-0.802,0.15303394287756497,1.4820000000000002,-1723.308,0.3999405257444377,-0.16943429375056446,0.12224465432840168,0.028806855332463705,0.0008298349141454926,0.272,-0.005,0.1255929553200175,0.277,26869.864,5.962662472546519,1.489524425747776
1,196,True,12.56709672562185,19.671004888401942,386.9484333195331,62.46,-28.56,23.342672371231803,91.02,2762599.739,-0.978192805950528,0.06919475740028934,6.059963621558673,11.15647947634768,124.46703430616701,57.635,-32.236,12.696069998262514,89.871,1332149.683,0.5024465590082441,0.37588052057990995,7.027298851829613,20.027654461741793,401.106943238926,55.933,-29.37,21.224746697943225,85.303,1544797.0520000001,-1.1939563006745837,0.32662383403053613,-0.0017745328165656785,0.12683019255101816,0.016085897742528343,0.758,-0.654,0.12684260604877767,1.412,-390.092,0.4310354072150395,0.07666534108210366,-0.006066224502793093,0.1264395652557444,0.01598696366206165,0.54,-0.565,0.12658500204123685,1.105,-1333.526,0.019076616511061406,-0.08189946451835531,-0.006833074039703769,0.15367839923802168,0.023617050392360783,0.663,-0.849,0.1538302353024036,1.512,-1502.101,0.395419651617658,-0.1685355549464079,0.11908824171625089,0.028336945790115087,0.0008029824967119211,0.265,-0.005,0.12241320113362006,0.27,26178.93,4.732884248732316,1.2761293849763238
1,197,True,12.74940081936279,20.034452699364557,401.37929496307584,62.008,-29.428,23.74713701092922,91.436,2803937.4740000004,-0.9763602090565668,0.07056032853901094,6.2173545631050295,11.275752351305009,127.14259108796045,57.415,-30.396,12.876260670370238,87.811,1367364.1369999999,0.45843679886027777,0.3715499232706949,7.183246145311853,20.348489683404924,414.06103239563663,58.379,-31.46,21.579157944177854,89.839,1579789.775,-1.198620658870135,0.322822627762386,0.0005536655344728023,0.12931199214106992,0.016721591311492128,0.658,-0.627,0.12931317742989765,1.2850000000000001,121.76599999999999,0.3582020834597275,0.08122122625984808,-0.002310971367772033,0.1277421859944549,0.016318066082641906,0.625,-0.559,0.12776308806265044,1.1840000000000002,-508.24499999999995,0.06353961566262845,-0.07691934840171287,-0.0025793877059206013,0.1565223665547846,0.024499251231910355,0.738,-0.844,0.15654361843539905,1.5819999999999999,-567.277,0.4366828536789682,-0.1719388815700548,0.12044143283907843,0.029563983424334035,0.0008740291159142976,0.3,-0.005,0.12401680474937474,0.305,26488.323000000004,5.877114366058004,1.5646186288270982
1,198,True,12.827250068204139,20.238653506347475,409.6030957499909,62.985,-28.937,23.961248716672383,91.922,2821071.4529999997,-0.9769882146450022,0.07125422483881194,6.276717043759777,11.317619975926082,128.08852191948108,58.566,-31.841,12.941626588914763,90.40700000000001,1380425.8260000001,0.4454156056104024,0.37146262928939505,7.279308523698665,20.524598112506112,421.2591276798895,57.888,-31.611,21.77722342868993,89.499,1600923.7650000001,-1.199263173760183,0.3217250536604658,0.0010004546942635772,0.12663272765596773,0.016035847713590495,0.686,-0.611,0.126636679612132,1.2970000000000002,220.028,0.40269967962364417,0.10092760037971964,-0.0026808864719362704,0.1266772427163827,0.016047123822225333,0.578,-0.586,0.1267056075100891,1.164,-589.6020000000001,0.0721798402995879,-0.09473259766695476,-0.0027133198137572296,0.155080344101285,0.02404991312657296,0.735,-0.877,0.15510407870518647,1.612,-596.735,0.5387570739424827,-0.1930960387851455,0.12026301789676622,0.029846203049968562,0.0008907958364999526,0.291,-0.005,0.12391121543322002,0.296,26449.205,5.1064618535564,1.5289640359696013
1,199,True,12.985100478969464,20.53779811833155,421.80115154934305,64.249,-30.177,24.298435875551252,94.42599999999999,2854735.385,-0.9769523033156364,0.07495726197887122,6.375866147820984,11.41090889614867,130.20884183620487,60.163,-31.449,13.071362246190503,91.612,1401715.045,0.4054667953191493,0.36753927994546715,7.407784618393701,20.76290666608076,431.0982932243809,60.312,-31.315,22.044808145613136,91.627,1628579.225,-1.2059494115296652,0.3172707403773674,0.0005291225261204383,0.12536766137359065,0.01571705051828329,0.716,-0.667,0.12536877796696808,1.383,116.326,0.5750823787192383,0.10524843530725995,-0.0031926794543477963,0.12534930192656213,0.015712447493476434,0.63,-0.622,0.1253899545241749,1.252,-701.901,0.14268137141113968,-0.07333791245267764,-0.003278461839370107,0.1541851208291495,0.023773051485099436,0.701,-0.944,0.15421997210845176,1.645,-720.76,0.5518100902122374,-0.17706088234986686,0.12136431700227887,0.031948467326475334,0.001020704564510862,0.261,-0.005,0.1254990119719693,0.266,26681.581000000002,4.784392158043276,1.6118684860420847
1,200,True,13.11959118715916,20.84569686913252,434.5430779597614,65.634,-31.554,24.63060597869946,97.188,2884486.438,-0.9807836533579577,0.0736751069409901,6.424961912299135,11.531142012382324,132.96723610972865,59.164,-31.421,13.200279227509668,90.58500000000001,1412598.551,0.39356574754510065,0.3621463443084105,7.518321703257968,21.087548426718353,444.6846986491917,58.965,-31.534,22.387716718836504,90.499,1652985.7280000001,-1.2112615162504974,0.3167111878763637,0.0005284202291447777,0.12776946230685893,0.016325035498183843,0.669,-0.72,0.12777055500436088,1.389,116.17899999999997,0.544973892937942,0.10284364026522809,-0.0029582281532422755,0.1276435293623881,0.016292870588086834,0.586,-0.588,0.12767780426485048,1.174,-650.3989999999999,0.08263676839063372,-0.08448119626506419,-0.0030439550443234586,0.15840929119631467,0.025093503537318818,0.724,-0.891,0.15843853445305114,1.615,-669.247,0.5319634618487821,-0.1808644785148437,0.12153048517017571,0.03103208915495338,0.0009629905573209751,0.276,-0.005,0.12542985841903542,0.281,26719.814000000002,4.761201456169155,1.498857864003494
1,201,True,13.31489308837112,21.25087234031241,451.59957522425503,68.657,-31.372,25.077598632624454,100.029,2926467.037,-0.9822894586185349,0.06972626212568055,6.568079940306385,11.678380668884481,136.38457504737474,59.559,-32.088,13.398665946639236,91.64699999999999,1443591.722,0.41247388983938116,0.36672705580034237,7.689537943209169,21.310805361686864,454.15042516370164,59.001,-31.908,22.655670789975634,90.90899999999999,1690075.855,-1.2107242664148865,0.31639658749405286,0.0006005760069885208,0.13085533549478617,0.017123118827453043,0.687,-0.686,0.13085671369476315,1.3730000000000002,132.0,0.48745226713037315,0.10905841338188182,-0.0029347237577858763,0.13002799650521793,0.016907279875160965,0.578,-0.627,0.13006111055459843,1.205,-645.02,0.06010159531913395,-0.09042549266874075,-0.0031570733749186723,0.16051837943525749,0.025766150136521292,0.713,-1.002,0.16054942307219888,1.7149999999999999,-693.8900000000001,0.4713203148526861,-0.1769796813817027,0.12250160381092776,0.03258947182407105,0.0010620736737719206,0.287,-0.005,0.12676244163797662,0.292,26924.505,4.942970474176179,1.6763671145683856
1,202,True,13.384387580572527,21.494661129715926,462.02045708132067,66.49,-31.9,25.321182594584812,98.38999999999999,2942330.075,-0.983395766592714,0.06823918666186801,6.662755387043801,11.741408926432447,137.86068357770756,59.545,-31.449,13.50011084862968,90.994,1464693.505,0.3615689637951265,0.35872881540721313,7.785783481097015,21.480249312992974,461.4011105483351,59.643,-31.845,22.84774682464024,91.488,1711572.1400000001,-1.2152306016323942,0.31540829584250374,0.0008917223528769566,0.13286567527714752,0.017653287666852407,0.741,-0.72,0.1328686676218552,1.4609999999999999,196.03,0.43039845148598443,0.09891129114705698,-0.002763065599796209,0.13158055662521123,0.01731344288180042,0.587,-0.607,0.13160956429268048,1.194,-607.413,0.06995238906124612,-0.06572745027987874,-0.0026420783048950796,0.16176185544008906,0.02616689787542027,0.703,-0.862,0.16178343071275705,1.565,-580.816,0.5311515058005774,-0.17641586806931994,0.12193151164747786,0.03290452462891834,0.0010827077410550936,0.308,-0.005,0.12629331444575412,0.313,26804.57,5.753941036011028,1.7406834935756
1,203,True,13.479609767968668,21.76607346830964,473.7619542278528,68.229,-33.051,25.60198886267567,101.28,2963370.891,-0.9853052138074636,0.0671241648169691,6.756425953302615,11.808276004585775,139.43538220047617,60.338,-34.102,13.604582825759023,94.44,1485339.438,0.3792096592469272,0.3611882149159178,7.897071956550416,21.60863413111819,466.933069012526,59.701,-32.782,23.006451584272202,92.483,1736100.196,-1.2143933464619505,0.31599461260954226,0.0008404710677262203,0.133817517869518,0.01790712808875877,0.707,-0.701,0.13382015722743135,1.408,184.77,0.48690978678641494,0.10545145918483805,-0.0028153938528299996,0.13221994623455513,0.01748211418226865,0.616,-0.649,0.1322499172960619,1.2650000000000001,-618.939,0.11214412823686937,-0.09402641649333036,-0.0031047575293052707,0.16177091890071835,0.026169830201982797,0.695,-0.887,0.16180070989120712,1.5819999999999999,-682.553,0.5007100750737017,-0.1636106182936481,0.12103700401653923,0.031616597470948145,0.0009996092356399646,0.28,-0.005,0.12509822371616514,0.28500000000000003,26608.896,4.781812255607086,1.6210430080297515
1,204,True,13.477137985455107,21.881378896547474,478.7947424142731,70.254,-33.793,25.698793564937443,104.047,2963231.806,-0.9847900815793649,0.07042411793238329,6.7718996411532215,11.760747305678006,138.31517718801246,59.459,-32.556,13.57106487855185,92.015,1488944.346,0.30789793047363734,0.3502708643237105,7.944117509812571,21.525277466266456,463.33756999975844,60.745,-31.104,22.94442357108736,91.84899999999999,1746681.0609999998,-1.2191091421231552,0.31041758263733743,0.0017241291484552303,0.1325706097530533,0.01757496657029635,0.711,-0.862,0.13258182074333155,1.573,379.08599999999996,0.5198034257584854,0.1044328226662602,-0.001428614960590528,0.13119909437795946,0.01721320236559671,0.654,-0.609,0.1312068721763549,1.263,-314.111,0.1748730031196959,-0.08740952805979613,-0.0013414001846537293,0.1619547364594909,0.026229336661663154,0.756,-0.998,0.16196029147948132,1.754,-294.9350000000001,0.6045047346521866,-0.16692130561478666,0.12017463876545793,0.03298778170594423,0.0010881937418790288,0.288,-0.005,0.12461997249352662,0.293,26422.918,6.278862258538998,1.9484848494728688
1,205,True,13.674029628787189,22.303781726246317,497.4586792920391,69.04,-32.322,26.161761515253307,101.36200000000001,3005825.193,-0.9882668198669511,0.06775725878049448,6.90381524883996,11.90164674909816,141.6491953403188,60.573,-32.719,13.759064660449633,93.292,1517596.668,0.3068627671937967,0.350192458128808,8.100514916750068,21.8892645312557,479.1399017192889,61.077,-33.144,23.34005663308852,94.221,1780655.189,-1.2252412756885043,0.3077806065205568,0.00023745337093985996,0.1340151488972678,0.01796006013395686,0.733,-0.779,0.13401535926176608,1.512,52.19700000000002,0.6952709984829628,0.1311989907728163,-0.003760522245473569,0.13232531128131073,0.017509988005695778,0.653,-0.677,0.13237873520038815,1.33,-826.6379999999999,0.1692579086897399,-0.10356680534287303,-0.0042299972704940405,0.163222730710993,0.02664165982075334,0.702,-0.909,0.16327753273999984,1.611,-929.838,0.6374006213143746,-0.17618553076636828,0.11964006459830771,0.030404118173771755,0.0009244104019246779,0.262,-0.005,0.12344292389202355,0.267,26299.279000000002,4.956957835022731,1.6007261844505751
1,206,True,13.760432967512767,22.594664693104633,510.51887259382903,70.947,-32.957,26.455025761606077,103.904,3025520.1569999997,-0.9900887545995274,0.06914781744644083,6.957707815036998,11.965836093404459,143.18123341422088,59.712,-31.936,13.841637600141388,91.648,1529798.1749999998,0.2823836724835309,0.3517922536242564,8.198628482155446,22.00732626347289,484.32240926694374,61.17,-31.579,23.484887018151788,92.749,1802640.643,-1.22484061102117,0.30589728798218574,0.00012787952936039757,0.13503293048734508,0.01823389231600017,0.746,-0.721,0.13503299103987218,1.467,28.116999999999976,0.5350253461674592,0.1139211759402178,-0.0037244111319819353,0.13393224876889856,0.017937847260294133,0.596,-0.613,0.13398402329596676,1.209,-818.8900000000001,0.11630559323322531,-0.08994746836918659,-0.004168448772234629,0.16511944293434885,0.027264430434949683,0.771,-0.955,0.16517205090485626,1.726,-916.5210000000001,0.5153312767600351,-0.1735944589358279,0.1195271409144453,0.032582325605588824,0.0010616079418686094,0.285,-0.005,0.12388843915818082,0.29,26280.552000000003,4.949549792283055,1.672853896394007
1,207,True,13.842875558972448,22.81565624577659,520.5541699254443,70.846,-33.533,26.686689072768857,104.379,3042982.4340000004,-0.9953656076956903,0.0684225189292699,7.020843182924445,11.994167000708652,143.86004204088837,61.374,-32.809,13.897923623336869,94.18299999999999,1543342.8110000002,0.31161778251898786,0.3576516922102426,8.28815298217202,22.128385476642222,489.66544380287036,60.59,-32.54,23.629619625773863,93.13,1821926.653,-1.2246154369701565,0.30619409738344233,0.0010998394162576256,0.13804728946674208,0.019057054129114476,0.709,-0.679,0.13805167067390395,1.388,241.77000000000004,0.5084288762287716,0.12112228806932225,-0.002263066194165306,0.1367014652086567,0.01868729059019358,0.573,-0.651,0.13672019623593565,1.224,-497.47400000000005,0.09117479552393482,-0.0962949057255875,-0.0023287372113018207,0.16847973476269418,0.028385421025707784,0.741,-0.952,0.16849582796825294,1.693,-511.9100000000001,0.5544743531835254,-0.17192244965672085,0.12007517411735806,0.033636427371114976,0.0011314092462922927,0.284,-0.005,0.12469746062212393,0.289,26395.285,4.63071970270401,1.727288579710423
1,208,True,13.776642319602395,22.892832341228846,524.0817726036134,68.939,-34.08,26.718488845851166,103.01899999999999,3029717.849,-0.9961906231528133,0.06978211585667476,7.061035276945393,11.998719137473183,143.96926093996518,61.214,-32.64,13.922193797036172,93.854,1552841.695,0.28810659311563747,0.35548833853177675,8.294807650158923,21.969384249921426,482.6538443206956,62.562,-33.1,23.483136040014557,95.662,1824169.214,-1.2184398236974718,0.3084824721464824,0.0007258647580678164,0.13922653597904405,0.019384028320724046,0.71,-0.772,0.1392284281329465,1.482,159.63,0.38596485246344825,0.10463122557286943,-0.002463784063987777,0.13841198027725668,0.01915787628427169,0.634,-0.657,0.13843390667096572,1.291,-541.828,0.10618740735186405,-0.07452332835833883,-0.0028145845932783737,0.16967144360632214,0.028788398775453354,0.716,-0.924,0.16969478678464484,1.6400000000000001,-618.9750000000001,0.4359638517939901,-0.1537639588857743,0.12022929559788466,0.03322387853684993,0.0011038261050313576,0.275,-0.005,0.12473535835918734,0.28,26440.466,4.627139358724073,1.6557602430002047
1,209,True,13.830404895633256,23.053784564024927,531.4769827244739,72.292,-34.217,26.884141836808375,106.509,3038622.938,-0.997428335860064,0.06977494254926296,7.1404194013818465,12.005062494785529,144.12152550370612,62.594,-31.319,13.968074839838753,93.913,1568792.9849999999,0.28255730545053925,0.3544180991306302,8.3579577571846,21.90327753866718,479.7535669358822,61.426,-32.676,23.443741698090015,94.102,1836293.467,-1.2191734825122185,0.3049586658465109,0.0016476473104967547,0.13721740371393062,0.018828615881991823,0.701,-0.784,0.13722729547597887,1.4849999999999999,361.998,0.4783722149420795,0.12979910150052687,-0.0017205037641211437,0.13690396222879586,0.018742694873943564,0.689,-0.65,0.13691477278637948,1.339,-378.005,0.20971542913239505,-0.0952908506008037,-0.0016186540194623727,0.1675647774331877,0.02807795463623373,0.72,-0.935,0.1675725952447728,1.655,-355.62800000000004,0.5772136981873861,-0.1729458539549755,0.12042793551382303,0.034171078568025516,0.0011676626105021728,0.321,-0.005,0.1251820684548058,0.326,26458.74,6.103595621479995,1.9746914159818691
1,210,True,13.861092502172854,23.265932608750003,541.3036201548966,74.196,-33.705,27.081977503658944,107.901,3046072.105,-0.9973395663305791,0.07002851359767423,7.166913381598766,12.07018609847421,145.68939245180005,62.28,-31.123,14.037593806316648,93.403,1574979.384,0.29861186862137057,0.359230021805271,8.425930700728532,22.017443735799763,484.76782865910826,62.151,-32.694,23.574650301384914,94.845,1851657.253,-1.2149111499618577,0.30395691830763893,0.000836451171066223,0.1356589179959879,0.018403342031842167,0.778,-0.755,0.13566149668348695,1.533,183.81599999999997,0.5669988526203036,0.12612079700611561,-0.0031904603721383163,0.13629037777981845,0.01857506707536563,0.607,-0.644,0.13632771586420647,1.251,-701.126,0.22528525028342727,-0.08430866391009782,-0.0032005442374986918,0.1665250011913062,0.027730576021764534,0.83,-0.941,0.16655575494464525,1.771,-703.342,0.5972341685331792,-0.16094361007669433,0.11831889769154112,0.032643599370019594,0.0010656045798303434,0.271,-0.005,0.1227394237022959,0.276,26001.406000000003,4.158114851918282,1.5928131288649154
1,211,True,13.929383333181649,23.524232197827196,553.3895004972898,71.829,-33.64,27.338932322605583,105.469,3061037.705,-0.9974410567669394,0.06910651663151615,7.262245993246994,12.11305202184666,146.72602928396344,60.272,-30.937,14.123251967956794,91.209,1595907.606,0.27362772084249753,0.35692828231365614,8.521960205502516,22.05875911376334,486.58885363903727,61.222,-31.946,23.647677674207372,93.168,1872734.843,-1.2102923949456148,0.3058656239144379,0.0006379770106573713,0.13589859615795646,0.01846842843770334,0.777,-0.76,0.13590009364371117,1.537,140.19799999999998,0.5636624336034552,0.11381827159770543,-0.0031132266079343268,0.13555612814035803,0.01837546387640517,0.633,-0.617,0.13559187312046955,1.25,-684.144,0.15682439235147339,-0.10356583561479331,-0.0035136880329823344,0.16662576040552066,0.02776414403071797,0.707,-1.007,0.16666280339149192,1.714,-772.1469999999999,0.5986178368958726,-0.17087705637149328,0.12064627720087007,0.03446283646885293,0.0011876870974788995,0.286,-0.005,0.12547195423642718,0.291,26512.502,4.43057672391974,1.7500231175364214
1,212,True,13.916013601637108,23.649596330637685,559.3034066021115,71.469,-34.477,27.440095502076165,105.946,3060131.391,-0.9991770820348584,0.07208617376956067,7.282618203728969,12.124458168488578,147.00248587942943,63.675,-32.883,14.143514901915788,96.55799999999999,1601447.7430000002,0.2261221539420184,0.3454485312009802,8.551155379718054,22.136005671980126,490.00274710993625,61.007,-32.558,23.730255064748405,93.565,1880399.068,-1.2198348403184094,0.2994518184473828,0.0004751114142792178,0.1365198118270901,0.018637659021304095,0.773,-0.824,0.13652063855754584,1.597,104.477,0.5747620675911276,0.12170959153138032,-0.0029362301045929968,0.13783730054763482,0.018999121422259013,0.588,-0.673,0.13786857099965216,1.2610000000000001,-645.677,0.143497065397876,-0.09624594750171618,-0.0032512050932241928,0.1666894965641361,0.027785388264805137,0.794,-0.865,0.16672120020970144,1.659,-714.9399999999999,0.5328077365850432,-0.1609232140066378,0.119103792633015,0.0343900469593067,0.00118267532986332,0.3,-0.005,0.12396930567455623,0.305,26190.924,5.1656215408502195,1.795305379870972
1,213,True,14.050549517556224,23.971834016444646,574.6488261119727,73.32,-34.549,27.786089466804647,107.869,3090024.951,-1.0025019610492458,0.07219368191431826,7.349786801684234,12.2067318145408,149.00430159212254,61.48,-31.982,14.248637395285709,93.46199999999999,1616379.813,0.20979999061735954,0.33920536724847916,8.658154013695764,22.298545152042422,497.22511589767464,63.199,-34.626,23.920467111295107,97.82499999999999,1904118.5469999998,-1.2230432929225674,0.2986538993749017,0.0012354562072007347,0.1357820294517751,0.01843675952204272,0.859,-0.87,0.13578764993210035,1.729,271.70399999999995,0.5148876582537651,0.14646844556130728,-0.002443061630941879,0.13842577961823982,0.019161696462917502,0.695,-0.681,0.13844733660511524,1.376,-537.2829999999999,0.10104438290141893,-0.0939019177863798,-0.002485258409799838,0.16523150073480788,0.027301448835076823,0.765,-0.864,0.16525019014948303,1.629,-546.563,0.5045446385461463,-0.1679656671817767,0.11923435126999574,0.03464577873464909,0.001200329984130263,0.292,-0.005,0.12416585886187471,0.297,26222.257,4.770667716507869,1.7295879180611387
1,214,True,14.109304113700967,24.16596309408309,583.9937722645859,73.776,-34.839,27.98332065423053,108.615,3102283.242,-1.0057515204379237,0.07221273791539247,7.373080422967596,12.19127497983909,148.62718563405062,60.279,-29.956,14.247438385815135,90.235,1621156.0580000002,0.17202833212593793,0.3351659651291875,8.72278793860148,22.3140677765419,497.9176207361056,61.481,-31.017,23.95839414814601,92.498,1917922.9980000001,-1.229349888920645,0.2964333161118903,0.0001798794769755541,0.13501864704497196,0.01823003504985472,0.729,-0.736,0.13501876686772454,1.4649999999999999,39.55099999999996,0.483422166965791,0.14055561577451978,-0.0035226878908470724,0.137186208168039,0.018820055711524532,0.628,-0.668,0.13723142876725014,1.296,-774.551,0.17330266061238842,-0.08560692670683744,-0.003870740193291643,0.16379488793459202,0.026828765313505552,0.714,-0.88,0.16384061750112366,1.5939999999999999,-851.079,0.5424030800641098,-0.15945754279177918,0.12022409550881183,0.03457385086747906,0.0011953511638066825,0.305,-0.005,0.12509669981545712,0.31,26434.273,4.941658448856433,1.8070843408119366
1,215,True,14.270726191992141,24.589319279252923,604.6346226170396,74.011,-35.555,28.43041063129145,109.566,3137904.358,-1.0055283621632976,0.07069127953010187,7.497539643630278,12.366188798894157,152.92262540989532,61.78,-30.882,14.461525718875686,92.662,1648589.007,0.18146914033781103,0.340929481160125,8.883992850775863,22.539152741451915,508.01340630249933,64.105,-33.563,24.226818513274416,97.668,1953447.884,-1.22528710208763,0.297637887523658,0.000985201287951829,0.13569337104453658,0.018412690945430278,0.725,-0.864,0.1356969475228093,1.589,216.62999999999997,0.5675514881845483,0.13599689979536408,-0.0022022520965600044,0.1382407011907259,0.019110491465703563,0.716,-0.714,0.13825824163499392,1.43,-484.24,0.25728551120198695,-0.1028875859219999,-0.002255725746302596,0.165218447080207,0.027297135255595156,0.788,-1.007,0.1652338450628009,1.795,-495.99800000000005,0.630370458907715,-0.1648645422179659,0.12138666751559914,0.03578780237246485,0.001280766798650601,0.282,-0.005,0.12655232059979465,0.287,26690.986,3.7708987571492516,1.615860521247212
