case,run,idx_noload_end,idx_start,idx_end,index_fixed,signal_length,status,note,time,DOC,feed,material_name,updated_at
11,9,830,5399,6399,6399,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",27,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,10,879,6528,7528,7528,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",33,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,11,635,5154,6154,6154,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",39,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,12,936,6684,7684,7684,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",45,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,13,664,4448,5448,5448,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",51,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,14,686,3696,4696,4696,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",54,0.75,0.25,cast_iron,2026-06-08T20:13:42.911219+09:00
11,15,791,3923,4923,4923,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",57,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,16,848,6551,7551,7551,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",63,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,17,743,7681,8681,8681,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",67,0.75,0.25,cast_iron,2026-06-08T20:13:43.362946+09:00
11,18,628,3386,4386,4386,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",72,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,19,818,4727,5727,5727,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",80,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,20,633,4390,5390,5390,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",86,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,21,862,5525,6525,6525,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",93,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,22,768,4619,5619,5619,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",100,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
11,23,1346,4709,5709,5709,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",105,0.75,0.25,cast_iron,2026-05-28T16:20:56.558428+09:00
12,2,653,2420,3420,3420,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",3,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,3,462,4836,5836,5836,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",6,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,4,512,5898,6898,6898,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",12,0.75,0.5,cast_iron,2026-06-08T20:13:43.803241+09:00
12,5,547,5835,6835,6835,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",19,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,6,598,6052,7052,7052,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",24,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,7,557,3986,4986,4986,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",30,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,8,532,5903,6903,6903,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",36,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,9,481,5956,6956,6956,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",42,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,10,421,4213,5213,5213,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.0,target_length=1000,merge_gap=32,fallback=False)",45,0.75,0.5,cast_iron,2026-06-08T20:13:44.245075+09:00
12,11,590,5449,6449,6449,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.0,target_length=1000,merge_gap=32,fallback=False)",49,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,12,701,5503,6503,6503,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",55,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,13,701,4169,5169,5169,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.0,target_length=1000,merge_gap=32,fallback=False)",61,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,14,603,4845,5845,5845,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",67,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
12,15,512,3589,4589,4589,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",74,0.75,0.5,cast_iron,2026-05-28T16:20:56.558428+09:00
13,1,1457,6710,7710,7710,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",1,0.75,0.25,steel,2026-06-08T20:13:44.688354+09:00
13,2,733,5419,6419,6419,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",2,0.75,0.25,steel,2026-06-08T20:13:45.135579+09:00
13,3,668,7340,8340,8340,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",4,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,4,618,7763,8763,8763,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",7,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,5,926,7896,8896,8896,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",11,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,6,739,5869,6869,6869,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",16,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,7,483,4036,5036,5036,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",19,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,8,745,5194,6194,6194,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",22,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,9,907,5260,6260,6260,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",25,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,10,704,7480,8480,8480,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",29,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,11,461,4249,5249,5249,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",32,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,12,618,4436,5436,5436,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",35,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,13,697,3393,4393,4393,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=1000,merge_gap=32,fallback=rolling_std)",38,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,14,808,3078,4078,4078,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",42,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
13,15,492,2814,3814,3814,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",45,0.75,0.25,steel,2026-05-28T16:20:56.558428+09:00
14,1,779,3925,4925,4925,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",1,0.75,0.5,steel,2026-06-08T20:13:45.577122+09:00
14,2,355,5818,6818,6818,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",3,0.75,0.5,steel,2026-05-28T16:20:56.558428+09:00
14,3,558,5644,6644,6644,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",6,0.75,0.5,steel,2026-05-28T16:20:56.558428+09:00
14,4,586,4429,5429,5429,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",9,0.75,0.5,steel,2026-05-28T16:20:56.558428+09:00
14,5,593,4123,5123,5123,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",11,0.75,0.5,steel,2026-06-08T20:13:45.993026+09:00
14,6,541,2165,3165,3165,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",12,0.75,0.5,steel,2026-05-28T16:20:56.558428+09:00
14,8,547,1741,2741,2741,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",18,0.75,0.5,steel,2026-05-28T16:20:56.558428+09:00
14,9,603,1465,2465,2465,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",21,0.75,0.5,steel,2026-05-28T16:20:56.558428+09:00
14,10,545,1319,2319,2319,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",24,0.75,0.5,steel,2026-05-28T16:20:56.558428+09:00
15,1,864,3626,4626,4626,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",1,1.5,0.25,steel,2026-06-08T20:13:46.416513+09:00
15,2,755,3488,4488,4488,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",3,1.5,0.25,steel,2026-05-28T16:20:56.558428+09:00
15,3,847,3417,4417,4417,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",6,1.5,0.25,steel,2026-05-28T16:20:56.558428+09:00
15,4,896,5331,6331,6331,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",9,1.5,0.25,steel,2026-05-28T16:20:56.558428+09:00
15,5,758,7640,8640,8640,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",13,1.5,0.25,steel,2026-05-28T16:20:56.558428+09:00
15,6,732,6142,7142,7142,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",16,1.5,0.25,steel,2026-05-28T16:20:56.558428+09:00
15,7,807,2518,3518,3518,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",19,1.5,0.25,steel,2026-05-28T16:20:56.558428+09:00
16,1,612,2292,3292,3292,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",1,1.5,0.5,steel,2026-06-08T20:13:46.846895+09:00
16,2,508,1558,2558,2558,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",2,1.5,0.5,steel,2026-06-08T20:13:47.293693+09:00
16,3,738,1534,2534,2534,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",3,1.5,0.5,steel,2026-05-28T16:20:56.558428+09:00
16,4,625,1250,2250,2250,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",4,1.5,0.5,steel,2026-06-08T20:13:47.724949+09:00
16,5,513,1164,2164,2164,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",6,1.5,0.5,steel,2026-05-28T16:20:56.558428+09:00
16,6,617,1146,2146,2146,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=1000,merge_gap=32,fallback=False)",9,1.5,0.5,steel,2026-05-28T16:20:56.558428+09:00
