case,run,idx_noload_end,idx_start,idx_end,index_fixed,signal_length,status,note,time,DOC,feed,material_name,updated_at
11,19,818,3945,5945,5945,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",80,0.75,0.25,cast_iron,2026-05-28T16:20:56.557223+09:00
11,20,633,3704,5704,5704,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",86,0.75,0.25,cast_iron,2026-05-28T16:20:56.557223+09:00
11,21,862,4471,6471,6471,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",93,0.75,0.25,cast_iron,2026-05-28T16:20:56.557223+09:00
11,22,768,3559,5559,5559,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=2000,merge_gap=32,fallback=False)",100,0.75,0.25,cast_iron,2026-05-28T16:20:56.557223+09:00
11,23,1346,4528,6528,6528,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=2000,merge_gap=32,fallback=False)",105,0.75,0.25,cast_iron,2026-05-28T16:20:56.557223+09:00
12,2,653,2221,4221,4221,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",3,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,3,462,3945,5945,5945,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",6,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,5,547,4869,6869,6869,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",19,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,6,598,5044,7044,7044,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",24,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,7,557,2984,4984,4984,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",30,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,8,532,5067,7067,7067,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",36,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,9,481,4983,6983,6983,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",42,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,11,590,4969,6969,6969,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.5,target_length=2000,merge_gap=32,fallback=False)",49,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,12,701,2096,4096,4096,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",55,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,13,701,3800,5800,5800,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.5,target_length=2000,merge_gap=32,fallback=False)",61,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,14,603,3754,5754,5754,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.5,target_length=2000,merge_gap=32,fallback=False)",67,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
12,15,512,3589,5589,5589,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",74,0.75,0.5,cast_iron,2026-05-28T16:20:56.557223+09:00
13,3,668,6946,8946,8946,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",4,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,4,618,6762,8762,8762,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",7,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,5,926,6202,8202,8202,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",11,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,6,739,5732,7732,7732,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",16,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,7,483,4282,6282,6282,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",19,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,8,745,4799,6799,6799,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",22,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,9,907,4221,6221,6221,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",25,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,10,704,6851,8851,8851,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",29,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,11,461,3249,5249,5249,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",32,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,12,618,4323,6323,6323,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",35,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,13,697,3454,5454,5454,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=None,target_length=2000,merge_gap=32,fallback=rolling_std)",38,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,14,808,3078,5078,5078,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",42,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
13,15,492,2814,4814,4814,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",45,0.75,0.25,steel,2026-05-28T16:20:56.557223+09:00
14,2,355,2250,4250,4250,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",3,0.75,0.5,steel,2026-05-28T16:20:56.557223+09:00
14,3,558,5005,7005,7005,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",6,0.75,0.5,steel,2026-05-28T16:20:56.557223+09:00
14,4,586,4410,6410,6410,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",9,0.75,0.5,steel,2026-05-28T16:20:56.557223+09:00
14,6,541,1942,3942,3942,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",12,0.75,0.5,steel,2026-05-28T16:20:56.557223+09:00
14,8,547,1741,3741,3741,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",18,0.75,0.5,steel,2026-05-28T16:20:56.557223+09:00
14,9,603,1465,3465,3465,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",21,0.75,0.5,steel,2026-05-28T16:20:56.557223+09:00
14,10,545,1319,3319,3319,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",24,0.75,0.5,steel,2026-05-28T16:20:56.557223+09:00
15,2,755,3479,5479,5479,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",3,1.5,0.25,steel,2026-05-28T16:20:56.557223+09:00
15,3,847,3415,5415,5415,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.0,target_length=2000,merge_gap=32,fallback=False)",6,1.5,0.25,steel,2026-05-28T16:20:56.557223+09:00
15,4,896,5164,7164,7164,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",9,1.5,0.25,steel,2026-05-28T16:20:56.557223+09:00
15,5,758,6974,8974,8974,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",13,1.5,0.25,steel,2026-05-28T16:20:56.557223+09:00
15,6,732,6475,8475,8475,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",16,1.5,0.25,steel,2026-05-28T16:20:56.557223+09:00
15,7,807,2518,4518,4518,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",19,1.5,0.25,steel,2026-05-28T16:20:56.557223+09:00
16,3,738,1534,3534,3534,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",3,1.5,0.5,steel,2026-05-28T16:20:56.557223+09:00
16,5,513,1164,3164,3164,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",6,1.5,0.5,steel,2026-05-28T16:20:56.557223+09:00
16,6,617,1146,3146,3146,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=2000,merge_gap=32,fallback=False)",9,1.5,0.5,steel,2026-05-28T16:20:56.557223+09:00
