case,run,idx_noload_end,idx_start,idx_end,index_fixed,signal_length,status,note,time,DOC,feed,material_name,updated_at
11,19,543,4981,8981,8981,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",80,0.75,0.25,cast_iron,2026-05-18T14:53:37.185444+09:00
11,20,567,4964,8964,8964,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",86,0.75,0.25,cast_iron,2026-05-18T14:53:37.185444+09:00
11,21,588,4790,8790,8790,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",93,0.75,0.25,cast_iron,2026-05-18T14:53:37.185444+09:00
11,22,700,4970,8970,8970,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",100,0.75,0.25,cast_iron,2026-05-18T14:53:37.185444+09:00
11,23,1278,4735,8735,8735,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",105,0.75,0.25,cast_iron,2026-05-18T14:53:37.185444+09:00
12,2,532,3187,7187,7187,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",3,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,3,367,2845,6845,6845,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",6,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,5,398,2682,6682,6682,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",19,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,6,533,2683,6683,6683,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",24,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,7,494,2937,6937,6937,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",30,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,8,470,2948,6948,6948,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",36,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,9,416,2783,6783,6783,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",42,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,11,528,904,4904,4904,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",49,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,12,641,4225,8225,8225,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=3.0,target_length=4000,merge_gap=32,fallback=False)",55,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,13,649,1585,5585,5585,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",61,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,14,546,2035,6035,6035,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",67,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
12,15,458,1277,5277,5277,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",74,0.75,0.5,cast_iron,2026-05-18T14:53:37.185444+09:00
13,3,546,3524,7524,7524,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",4,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,4,507,3425,7425,7425,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",7,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,5,624,3937,7937,7937,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",11,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,6,629,4858,8858,8858,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",16,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,7,379,3342,7342,7342,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",19,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,8,648,3695,7695,7695,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",22,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,9,630,4997,8997,8997,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",25,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,10,557,3585,7585,7585,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",29,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,11,369,4834,8834,8834,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",32,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,12,528,3173,7173,7173,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",35,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,13,612,3577,7577,7577,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",38,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,14,688,4417,8417,8417,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",42,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
13,15,414,2019,6019,6019,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",45,0.75,0.25,steel,2026-05-18T14:53:37.185444+09:00
14,2,284,1278,5278,5278,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",3,0.75,0.5,steel,2026-05-18T14:53:37.185444+09:00
14,3,485,1105,5105,5105,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",6,0.75,0.5,steel,2026-05-18T14:53:37.185444+09:00
14,4,522,2426,6426,6426,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",9,0.75,0.5,steel,2026-05-18T14:53:37.185444+09:00
14,6,454,2025,6025,6025,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",12,0.75,0.5,steel,2026-05-18T14:53:37.185444+09:00
14,8,492,2177,6177,6177,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",18,0.75,0.5,steel,2026-05-18T14:53:37.185444+09:00
14,9,553,2107,6107,6107,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",21,0.75,0.5,steel,2026-05-18T14:53:37.185444+09:00
14,10,461,1827,5827,5827,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",24,0.75,0.5,steel,2026-05-18T14:53:37.185444+09:00
15,2,666,3718,7718,7718,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",3,1.5,0.25,steel,2026-05-18T14:53:37.185444+09:00
15,3,756,4973,8973,8973,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",6,1.5,0.25,steel,2026-05-18T14:53:37.185444+09:00
15,4,803,4749,8749,8749,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",9,1.5,0.25,steel,2026-05-18T14:53:37.185444+09:00
15,5,600,4277,8277,8277,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",13,1.5,0.25,steel,2026-05-18T14:53:37.185444+09:00
15,6,635,4095,8095,8095,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",16,1.5,0.25,steel,2026-05-18T14:53:37.185444+09:00
15,7,719,3707,7707,7707,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",19,1.5,0.25,steel,2026-05-18T14:53:37.185444+09:00
16,3,642,1231,5231,5231,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",3,1.5,0.5,steel,2026-05-18T14:53:37.185444+09:00
16,5,455,2611,6611,6611,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",6,1.5,0.5,steel,2026-05-18T14:53:37.185444+09:00
16,6,536,2734,6734,6734,9000,labeled,"peng2026_inspired(sensor=vib_table,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",9,1.5,0.5,steel,2026-05-18T14:53:37.185444+09:00
