case,run,idx_noload_end,idx_start,idx_end,index_fixed,signal_length,status,note,time,DOC,feed,material_name,updated_at
13,5,2041,2083,6900,6179,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",11,0.75,0.25,steel,2026-04-30T20:36:31.646557+09:00
13,6,1231,1378,8389,5474,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",16,0.75,0.25,steel,2026-04-30T20:36:31.692918+09:00
13,7,485,1263,8216,5359,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",19,0.75,0.25,steel,2026-04-30T20:36:31.737461+09:00
13,8,765,912,7376,5008,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",22,0.75,0.25,steel,2026-04-30T20:36:31.784012+09:00
13,9,924,1600,7721,5696,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",25,0.75,0.25,steel,2026-04-30T20:36:31.831406+09:00
13,10,737,1208,6815,5304,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",29,0.75,0.25,steel,2026-04-30T20:36:31.877443+09:00
13,11,485,790,7697,4886,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",32,0.75,0.25,steel,2026-04-30T20:36:31.922194+09:00
13,12,644,759,7200,4855,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",35,0.75,0.25,steel,2026-04-30T20:36:31.967830+09:00
13,13,723,1193,7531,5289,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",38,0.75,0.25,steel,2026-04-30T20:36:32.013958+09:00
13,14,846,961,6000,5057,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",42,0.75,0.25,steel,2026-04-30T20:36:32.059434+09:00
13,15,527,1166,6000,5262,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",45,0.75,0.25,steel,2026-04-30T20:36:32.106577+09:00
14,1,779,1898,5898,5898,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",1,0.75,0.5,steel,2026-06-08T20:13:45.486748+09:00
14,2,378,685,6939,4781,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",3,0.75,0.5,steel,2026-04-30T20:36:32.151434+09:00
14,3,578,942,7132,5038,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",6,0.75,0.5,steel,2026-04-30T20:36:32.197494+09:00
14,4,613,1195,7203,5291,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",9,0.75,0.5,steel,2026-04-30T20:36:32.242219+09:00
14,5,593,3137,7137,7137,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=4.0,target_length=4000,merge_gap=32,fallback=False)",11,0.75,0.5,steel,2026-06-08T20:13:45.908203+09:00
14,6,572,676,7031,4772,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",12,0.75,0.5,steel,2026-04-30T20:36:32.288481+09:00
14,8,584,856,7116,4952,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",18,0.75,0.5,steel,2026-04-30T20:36:32.334117+09:00
14,9,639,753,7213,4849,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",21,0.75,0.5,steel,2026-04-30T20:36:32.379843+09:00
14,10,583,1155,7116,5251,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",24,0.75,0.5,steel,2026-04-30T20:36:32.425900+09:00
15,1,864,4917,8917,8917,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",1,1.5,0.25,steel,2026-06-08T20:13:46.319614+09:00
15,2,774,909,7192,5005,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",3,1.5,0.25,steel,2026-04-30T20:36:32.474820+09:00
15,3,875,1601,6765,5697,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",6,1.5,0.25,steel,2026-04-30T20:36:32.520531+09:00
15,4,928,1211,8923,5307,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",9,1.5,0.25,steel,2026-04-30T20:36:32.566121+09:00
15,5,783,1261,8092,5357,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",13,1.5,0.25,steel,2026-04-30T20:36:32.611570+09:00
15,6,765,1035,7573,5131,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",16,1.5,0.25,steel,2026-04-30T20:36:32.656897+09:00
15,7,834,1707,6000,5803,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",19,1.5,0.25,steel,2026-04-30T20:36:32.702128+09:00
16,1,612,2292,6292,6292,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",1,1.5,0.5,steel,2026-06-08T20:13:46.755193+09:00
16,2,508,1558,5558,5558,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",2,1.5,0.5,steel,2026-06-08T20:13:47.200183+09:00
16,3,777,1349,7300,5445,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",3,1.5,0.5,steel,2026-04-30T20:36:32.747514+09:00
16,4,625,1250,5250,5250,9000,labeled,"peng2026_inspired(sensor=smcDC,window=64,hop=1,stat=rms,idle_delta_ratio=0.35,reference=middle,xi=2.0,target_length=4000,merge_gap=32,fallback=False)",4,1.5,0.5,steel,2026-06-08T20:13:47.629630+09:00
16,5,556,1015,7189,5111,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",6,1.5,0.5,steel,2026-04-30T20:36:32.793031+09:00
16,6,657,1161,7206,5257,9000,labeled,"auto_heuristic(sensor=smcDC,window=64,stride=1,noload<=3000,steady_end>=6000)",9,1.5,0.5,steel,2026-04-30T20:36:32.849002+09:00
